kep_id,num_points,time_span,mean_flux,median_flux,std_flux,max_flux,min_flux,range_flux,label
7708193,4441,93.40291286524734,5346.505325685023,5359.184082,66.08804785674145,5439.86084,4812.454102,627.4067383,0
2437149,4272,89.82571698103129,1377.1438959671764,1384.6046752929688,50.330667195905754,1438.0538330078125,851.8731079101562,586.1807250976562,0
6200612,1624,33.47148993612791,18019.175861828433,18018.9668,8.131220300600916,18061.51953,17991.5332,69.98632813,0
3124412,1624,33.47167876108142,15536.856287763623,15537.7832,8.830835623526431,15599.77832,15506.2002,93.578125,0
12071037,1624,33.47132507899369,30986.339353063424,30985.88477,8.069710199042097,31091.64648,30962.13867,129.5078125,0
6443392,469,9.706390441126132,161872.80730277186,162125.5,809.9884931218754,162465.8438,158369.3281,4096.515625,0
9845362,4108,89.80502024912857,5468.610289873608,5469.049316,9.137717637600716,5544.743652,5441.226563,103.5170898,0
6611330,4108,89.80558883174672,6315.349585365065,6315.228759765625,4.4211377369810405,6342.516113,6268.179199,74.33691406,0
2445134,1624,33.47165400466474,55148.10548318196,55273.20508,857.8048399168723,55418.90234,47692.69141,7726.210938,0
8308070,469,9.706370980326028,69101.43440165246,69101.375,8.371617991113489,69127.83594,69071.45313,56.3828125,0
7777372,1624,33.47165202857286,31313.913238675723,31313.59375,10.464304406318947,31492.77734,31282.6582,210.1191406,0
7732791,4070,88.70139172390918,4651.974497442222,4685.154297,141.28809097179516,4979.807617,4019.335693359375,960.4719238,0
9941550,469,9.706300584330165,53086.900128264926,53086.51563,22.20301284625366,53148.79688,53019.73828,129.0585938,0
11455795,1624,33.471276355339796,9508.989242177879,9514.777832,96.11888873681487,9657.619141,9038.926758,618.6923828,0
8167959,469,9.706365044308768,900661.2805170575,900664,55.59546327647741,900804.25,900487.5625,316.6875,0
7212722,1624,33.471589016975486,39104.89695,39617.19922,1770.4596239186403,40204.44141,29461.48633,10742.95508,0
9967884,1624,33.47150745168619,18221.22047221367,18216.10742,84.62317635258687,18392.12109,17945.14648,446.9746094,0
10982373,469,9.706313002352545,297575.2000932836,296640.3438,2886.9171511455547,302330.625,294179.6875,8150.9375,0
11098573,4108,89.80487685697153,10082.487793444194,10082.33789,5.449552731877599,10120.73242,10063.94531,56.78710938,0
8479107,1624,33.471208182760165,15554.393871589247,15727.93994140625,552.7539601282166,16812.09961,13690.09375,3122.005859,0
5307858,4108,89.80502269297722,8034.522581819202,8034.328613,6.325521545029119,8126.921875,8011.307617,115.6142578,0
3644542,469,9.706426447337435,6520835.694029851,6520833,86.13572548771783,6521114.5,6520610,504.5,0
8891318,1624,33.47146791209525,30759.884454135237,30759.54883,7.064426251011916,30834.81836,30741.57813,93.24023438,0
8023317,469,9.706355435155274,102573.50966151386,102591.3281,245.06538761147948,103038.5859,100514.4297,2524.15625,0
8196180,469,9.706393726,114484.66664445629,115090.5469,2420.5218894495974,115514.6094,99419.98438,16094.625,0
10158990,1624,33.47149202514265,14160.115496555572,14158.8584,13.188985581335004,14474.57129,14132.97754,341.59375,0
9291039,469,9.706354047775676,183760.27208821962,183759.9375,17.596431014540233,183860.6406,183707.3125,153.328125,0
5709226,1624,33.47158397223393,11328.459983186769,11328.24658203125,9.093700862518745,11360.06445,11304.37891,55.68554688,0
6880123,1624,33.47162609793304,47299.595592479985,47299.35547,8.211687683,47432.98047,47270.49219,162.4882813,0
5269407,1624,33.47151575006137,32697.387445158558,33112.58789,1666.6449992184869,34263.94141,25514.51172,8749.429688,0
9593759,3106,66.96064929,1579.0297705361095,1590.855712890625,94.73150237044288,1908.095703,1152.557861328125,755.5378418,0
5623839,4070,88.70223881394486,61505.18560254146,61505.08398,10.227092897082834,61628.14453,61466.21875,161.9257813,0
7219906,1624,33.47163024196925,27926.046421595984,27926.11719,7.87184983,28003.13086,27852.76563,150.3652344,0
5039687,1624,33.471759396852576,31991.24020791641,31990.35059,10.310717859719375,32135.50586,31961.1875,174.3183594,0
3328052,4108,89.80639374206658,8738.774833879777,8738.504883,6.381102200273219,8927.086914,8714.711914,212.375,0
5530881,1624,33.47153051769419,58550.686193907786,59019.87305,2362.3219312905603,59456.19141,42433.83594,17022.35547,0
6606934,1624,33.47152159376128,16746.94180493284,16756.5166,85.29299571147733,16821.00586,14966.96973,1854.036133,0
4940438,4070,88.70250934988144,8407.288899099738,8407.115234,7.129774540664737,8487.995117,8380.022461,107.9726563,0
9535881,1624,33.47147251696151,66037.35606527094,66044.33594,46.15547737914852,66142.35938,65892.23438,250.125,0
10485069,1624,33.471455801060074,10008.329672827509,10008.17724609375,4.798331171905081,10042.52148,9983.467773,59.05371094,0
7052511,1624,33.471634973204345,7169.644459090209,7167.754395,10.53012331684384,7228.783691,7146.70752,82.07617188,0
4175105,1624,33.471712073209346,20724.902526554804,20724.67676,9.066895785697543,20772.50195,20692.53906,79.96289063,0
9137257,1624,33.47114411254006,29569.3113,29565.99219,24.91407592566237,29742.46094,29516.8125,225.6484375,0
6676725,1624,33.471368368846015,20273.62932357412,20280.39063,46.97143232791653,20917.99414,20158.71484,759.2792969,0
7177555,4108,89.80656651724712,17824.898672844905,17828.06445,60.33765630862669,17989.19141,17611.74219,377.4492188,0
3734868,4070,88.70163022118504,7194.533362446253,7201.423583984375,31.824405802848073,7305.770996,7031.365234,274.4057617,0
10294465,4070,88.70302036355133,15263.10322,15262.90185546875,6.793878243043684,15327.54883,15236.71484,90.83398438,0
8231299,469,9.706356011643948,88174.57441,88174.76563,9.467790664946799,88226.875,88144.92188,81.953125,0
9892471,4070,88.70244815989281,7400.077514588452,7402.747314453125,57.88119202834555,7502.776855,6817.808594,684.9682617,0
6046311,1624,33.47157221521775,60479.39540919412,60470.8125,468.4878484,61538.69141,59378.67969,2160.011719,0
9899181,469,9.706337744741177,130740.67855477078,130739.1953,21.538790956315655,131111.5156,130712.7891,398.7265625,0
9210823,469,9.706324318736733,316692.6667777185,316694.375,42.15220673808775,316806.9688,316555.3125,251.65625,0
4845862,1624,33.47166422988812,11172.617314982297,11162.32861328125,43.86047866458685,11280.35254,11095.33691,185.015625,0
3859890,1624,33.471677188776084,35511.535683016475,35511.125,9.180005607326187,35616.41406,35483.95313,132.4609375,0
12121470,1624,33.47133679817489,18370.44212423992,18370.30469,7.573519440336335,18450.81055,18345.44336,105.3671875,0
9973855,469,9.706351429449569,208939.71045442432,208939.2813,17.77608174716815,209023.3438,208896.8125,126.53125,0
4037428,469,9.706387588950747,95701.94784448294,95726.53125,465.6011173,96408.89844,93168.8125,3240.085938,0
4055774,4070,88.70198589,7640.546395236678,7640.435302734375,5.0626957586390855,7684.961426,7623.429199,61.53222656,0
4929299,4108,89.80567364,16670.662598131694,16676.74512,59.957417242064636,16815.91016,16536.70313,279.2070313,0
9899607,1624,33.47144437262614,11246.737575286716,11248.31396484375,13.583878145778046,11357.68359,11213.01465,144.6689453,0
8984706,1624,33.471635351437726,38013.38000548414,38263.76953,1379.996005777544,38681.44141,28105.41797,10576.02344,0
7866921,1624,33.47109746375645,15345.09646020147,15345.06982421875,9.714584215,15468.17383,15320.67383,147.5,0
3121340,469,9.706439190740639,50873.22710387793,50873.11719,37.19254251219186,50964.84375,50775.80469,189.0390625,0
8043714,4070,88.70271144804428,5968.683003733492,5968.753662109375,17.540396758777288,6029.915039,5818.755859,211.1591797,0
7888957,1624,33.47144293902966,38424.08214430034,38423.81836,16.264301877373196,38477.06641,38367.39063,109.6757813,0
5306383,1624,33.47176482169016,63633.57952008928,63629.95313,97.68298389089951,64554.29297,63368.73438,1185.558594,0
3116302,1624,33.47162510374619,66719.02271590209,66718.98438,12.582831612227395,66773,66679.75,93.25,0
11972872,1624,33.47133497359755,11795.148567387623,11799.29541015625,32.38269848034176,12087.94629,11709.3584,378.5878906,0
7192680,1624,33.47142413131951,6917.6573158602405,6917.383301,4.282635421183884,6933.685059,6905.578613,28.10644531,0
10549562,1624,33.47145256494696,23582.093736770705,23581.87598,6.709894214116274,23675.25977,23559.75977,115.5,0
4042026,1624,33.471456769053475,11031.213751130503,11033.04688,21.827782919493973,11382.21387,10819.9834,562.2304688,0
5771719,1624,33.471329077277915,31515.996233258928,31547.13281,97.67517465,31673.62305,31146.02734,527.5957031,0
